sample_id,true_index,true_label,pred_index,pred_label,confidence,correct,prob_N,prob_V,prob_A,prob_L,prob_R
207:27785,3,L,4,R,0.47598177194595337,False,0.23907332122325897,0.1361536979675293,0.14798471331596375,0.0008064825087785721,0.47598177194595337
207:29455,4,R,0,N,0.800822913646698,False,0.800822913646698,0.008235524408519268,0.10357819497585297,0.023004015907645226,0.06435937434434891
207:29847,3,L,4,R,0.6760107278823853,False,0.13104769587516785,0.1281135529279709,0.06326978653669357,0.0015582391060888767,0.6760107278823853
207:31614,3,L,4,R,0.3268463611602783,False,0.2740629315376282,0.2759104073047638,0.1224486455321312,0.0007316642440855503,0.3268463611602783
207:31944,3,L,4,R,0.3271976709365845,False,0.3048213720321655,0.22843685746192932,0.13867177069187164,0.0008723179926164448,0.3271976709365845
207:32284,3,L,4,R,0.5305428504943848,False,0.23599541187286377,0.12301740050315857,0.10974249988794327,0.0007018255419097841,0.5305428504943848
207:32637,3,L,4,R,0.368471622467041,False,0.26009687781333923,0.23772858083248138,0.13306735455989838,0.0006355732912197709,0.368471622467041
207:32985,3,L,4,R,0.5249437689781189,False,0.22557152807712555,0.1358133852481842,0.11299435049295425,0.0006769419414922595,0.5249437689781189
207:33339,3,L,4,R,0.2656804025173187,False,0.2881266474723816,0.28429165482521057,0.16140255331993103,0.0004987346474081278,0.2656804025173187
207:34347,3,L,4,R,0.3411361873149872,False,0.25761741399765015,0.2540181279182434,0.14662858843803406,0.0005996645195409656,0.3411361873149872
207:34708,3,L,4,R,0.4961707293987274,False,0.216310515999794,0.17329241335391998,0.11351533234119415,0.0007110133301466703,0.4961707293987274
207:35076,3,L,4,R,0.27223095297813416,False,0.2739027440547943,0.31359121203422546,0.1397002786397934,0.0005748198600485921,0.27223095297813416
207:35420,3,L,4,R,0.24419182538986206,False,0.31187111139297485,0.2809064984321594,0.16252955794334412,0.0005009943852201104,0.24419182538986206
207:35760,3,L,4,R,0.40407437086105347,False,0.24892549216747284,0.22294370830059052,0.12339247018098831,0.000663961109239608,0.40407437086105347
207:36105,3,L,4,R,0.22987057268619537,False,0.30143991112709045,0.31736835837364197,0.15076890587806702,0.0005522515275515616,0.22987057268619537
207:36439,3,L,4,R,0.4813154339790344,False,0.2367311269044876,0.15527865290641785,0.12604206800460815,0.0006327368901111186,0.4813154339790344
207:36792,3,L,4,R,0.42512837052345276,False,0.2518045902252197,0.2022155374288559,0.12019963562488556,0.0006518542650155723,0.42512837052345276
207:37147,3,L,4,R,0.36277952790260315,False,0.2604655623435974,0.2501228153705597,0.12597103416919708,0.0006610680720768869,0.36277952790260315
207:37500,3,L,4,R,0.37396520376205444,False,0.27312347292900085,0.20913301408290863,0.14322896301746368,0.0005493590142577887,0.37396520376205444
207:37848,3,L,4,R,0.24806754291057587,False,0.29283857345581055,0.3242061138153076,0.13428454101085663,0.0006032410892657936,0.24806754291057587
207:38182,3,L,4,R,0.2880515456199646,False,0.30738914012908936,0.23291026055812836,0.1710493564605713,0.0005996976979076862,0.2880515456199646
207:38509,3,L,4,R,0.39167284965515137,False,0.26820990443229675,0.18437908589839935,0.15514208376407623,0.0005960606504231691,0.39167284965515137
207:38867,3,L,4,R,0.7242732048034668,False,0.1268363744020462,0.07829681038856506,0.06974998116493225,0.000843652116600424,0.7242732048034668
207:39234,3,L,4,R,0.6054458022117615,False,0.18042981624603271,0.1142740473151207,0.09919363260269165,0.0006566871888935566,0.6054458022117615
207:39575,3,L,4,R,0.47576436400413513,False,0.2478215992450714,0.1588219553232193,0.11677972972393036,0.0008123447769321501,0.47576436400413513
207:39924,3,L,4,R,0.4945485293865204,False,0.22249357402324677,0.15607698261737823,0.12630975246429443,0.0005711584817618132,0.4945485293865204
207:40264,3,L,4,R,0.5562132000923157,False,0.20369243621826172,0.12220841646194458,0.1172344982624054,0.0006514787091873586,0.5562132000923157
207:40599,3,L,4,R,0.6005716919898987,False,0.19150447845458984,0.09915778040885925,0.10805423557758331,0.00071181874955073,0.6005716919898987
207:40951,3,L,4,R,0.7544665336608887,False,0.11765338480472565,0.05636245757341385,0.0708213821053505,0.0006962466868571937,0.7544665336608887
207:41301,3,L,4,R,0.6750619411468506,False,0.1529259830713272,0.08486354351043701,0.0864504873752594,0.0006980210309848189,0.6750619411468506
207:41654,3,L,4,R,0.4936552345752716,False,0.2208024114370346,0.17529982328414917,0.10953178256750107,0.0007107550045475364,0.4936552345752716
207:42000,3,L,4,R,0.5161694288253784,False,0.23228217661380768,0.13650448620319366,0.11435097455978394,0.0006929099326953292,0.5161694288253784
207:42331,3,L,4,R,0.39804714918136597,False,0.28428077697753906,0.160715714097023,0.15613655745983124,0.0008198138093575835,0.39804714918136597
207:42660,3,L,4,R,0.3018643856048584,False,0.30660292506217957,0.22629673779010773,0.16456890106201172,0.0006670450675301254,0.3018643856048584
207:42985,3,L,4,R,0.7385851740837097,False,0.13405528664588928,0.058772094547748566,0.06765325367450714,0.0009341674158349633,0.7385851740837097
207:43334,3,L,4,R,0.7628172636032104,False,0.11415007710456848,0.05880992114543915,0.06340456008911133,0.0008181894663721323,0.7628172636032104
207:43685,3,L,4,R,0.644336998462677,False,0.17764610052108765,0.09123709052801132,0.08598586171865463,0.000793949409853667,0.644336998462677
207:44020,3,L,4,R,0.4845770299434662,False,0.2439705729484558,0.14045877754688263,0.1301552802324295,0.0008383421809412539,0.4845770299434662
207:44354,3,L,4,R,0.5914203524589539,False,0.19790548086166382,0.1084018126130104,0.10150628536939621,0.0007660521077923477,0.5914203524589539
207:44688,3,L,4,R,0.508613109588623,False,0.2360660284757614,0.12773950397968292,0.12684392929077148,0.0007374252309091389,0.508613109588623
207:45009,3,L,4,R,0.47131475806236267,False,0.23230119049549103,0.14664053916931152,0.14866068959236145,0.001082814997062087,0.47131475806236267
207:45346,3,L,4,R,0.6467890739440918,False,0.17511913180351257,0.09480971843004227,0.0823783352971077,0.0009037494310177863,0.6467890739440918
207:45687,3,L,4,R,0.5433517098426819,False,0.21314512193202972,0.12001989036798477,0.12275539338588715,0.0007279073470272124,0.5433517098426819
207:46025,3,L,1,V,0.773785412311554,False,0.10718344897031784,0.773785412311554,0.07182689011096954,0.0006384368753060699,0.046565815806388855
207:46680,3,L,4,R,0.7229493856430054,False,0.11721163243055344,0.09552755951881409,0.06243113800883293,0.0018802686827257276,0.7229493856430054
207:47596,1,V,0,N,0.3925696611404419,False,0.3925696611404419,0.35030579566955566,0.13387833535671234,0.09381561726331711,0.029430607333779335
207:48019,3,L,1,V,0.6427232623100281,False,0.2212638556957245,0.6427232623100281,0.10581948608160019,0.010752477683126926,0.0194409117102623
207:48885,1,V,2,A,0.4880627989768982,False,0.14387521147727966,0.3154299855232239,0.4880627989768982,0.0005473787314258516,0.05208462104201317
207:51383,4,R,0,N,0.4777261018753052,False,0.4777261018753052,0.004481794778257608,0.04949892684817314,0.29051220417022705,0.17778098583221436
207:52785,4,R,0,N,0.5789388418197632,False,0.5789388418197632,0.005003117956221104,0.06476301699876785,0.12439103424549103,0.2269039750099182
207:53471,4,R,0,N,0.6811856031417847,False,0.6811856031417847,0.004932447802275419,0.07843896746635437,0.11481209099292755,0.12063086777925491
207:54160,4,R,0,N,0.5070634484291077,False,0.5070634484291077,0.00936170481145382,0.032988257706165314,0.16104823350906372,0.2895383834838867
207:55558,4,R,0,N,0.7301350831985474,False,0.7301350831985474,0.004192264284938574,0.07253316044807434,0.10649149119853973,0.08664798736572266
207:57666,4,R,0,N,0.5822666883468628,False,0.5822666883468628,0.007852904498577118,0.031820446252822876,0.20560073852539062,0.172459214925766
207:58370,4,R,0,N,0.4584181308746338,False,0.4584181308746338,0.011711501516401768,0.023042628541588783,0.289645254611969,0.2171824872493744
207:59089,4,R,0,N,0.4360562562942505,False,0.4360562562942505,0.013210028409957886,0.0379406176507473,0.40683478116989136,0.10595832020044327
207:59785,4,R,0,N,0.7327046990394592,False,0.7327046990394592,0.010367580689489841,0.054330505430698395,0.16887304186820984,0.03372417762875557
207:60491,4,R,0,N,0.49641379714012146,False,0.49641379714012146,0.01287437416613102,0.011608834378421307,0.3325048089027405,0.14659817516803741
207:61217,4,R,0,N,0.3770773410797119,False,0.3770773410797119,0.006015340331941843,0.026139743626117706,0.4254993498325348,0.16526822745800018
207:61911,4,R,0,N,0.40064847469329834,False,0.40064847469329834,0.008738009259104729,0.021356141194701195,0.4280724823474884,0.14118489623069763
207:62601,4,R,0,N,0.44770732522010803,False,0.44770732522010803,0.011617974378168583,0.02442200481891632,0.38326185941696167,0.13299083709716797
207:65457,4,R,0,N,0.4371660649776459,False,0.4371660649776459,0.010284301824867725,0.025092557072639465,0.318435400724411,0.209021657705307
207:66859,4,R,0,N,0.42715537548065186,False,0.42715537548065186,0.009793910197913647,0.020118195563554764,0.3441603481769562,0.19877219200134277
207:69207,1,V,0,N,0.7250602841377258,False,0.7250602841377258,0.16678765416145325,0.06271399557590485,0.03534417226910591,0.010093878954648972
207:69933,1,V,0,N,0.7809580564498901,False,0.7809580564498901,0.08027318120002747,0.09623757004737854,0.028731973841786385,0.013799205422401428
207:70665,1,V,0,N,0.8410187363624573,False,0.8410187363624573,0.07640616595745087,0.07968887686729431,0.001987579045817256,0.0008986569009721279
207:71340,1,V,0,N,0.6239076256752014,False,0.6239076256752014,0.04797785356640816,0.05928870290517807,0.22497457265853882,0.043851252645254135
207:72071,1,V,0,N,0.62955641746521,False,0.62955641746521,0.06683231145143509,0.0718420073390007,0.19481207430362701,0.03695718199014664
207:72791,1,V,0,N,0.79695063829422,False,0.79695063829422,0.08309054374694824,0.11288994550704956,0.005407352466136217,0.001661517540924251
207:73494,1,V,0,N,0.5426735877990723,False,0.5426735877990723,0.03245646879076958,0.06101931631565094,0.2984275221824646,0.0654231458902359
207:74233,1,V,0,N,0.7898789644241333,False,0.7898789644241333,0.12293049693107605,0.07957260310649872,0.00471076974645257,0.002907168585807085
207:74943,1,V,0,N,0.7331750988960266,False,0.7331750988960266,0.10770600289106369,0.13265393674373627,0.01778392121195793,0.008681053295731544
207:75429,4,R,0,N,0.6209237575531006,False,0.6209237575531006,0.018337616696953773,0.013998351991176605,0.22963593900203705,0.11710431426763535
207:75639,1,V,0,N,0.45136481523513794,False,0.45136481523513794,0.023950306698679924,0.05306658521294594,0.3930606544017792,0.07855764031410217
207:76380,1,V,0,N,0.4452153742313385,False,0.4452153742313385,0.025196580216288567,0.07913656532764435,0.3645174205303192,0.08593404293060303
207:77082,1,V,0,N,0.5444209575653076,False,0.5444209575653076,0.03254123032093048,0.14592838287353516,0.1745687872171402,0.10254061967134476
207:77794,1,V,0,N,0.3783125877380371,False,0.3783125877380371,0.018821585923433304,0.038058411329984665,0.4811232089996338,0.08368419110774994
207:78533,1,V,0,N,0.6190366744995117,False,0.6190366744995117,0.04564172774553299,0.09830281138420105,0.17755372822284698,0.05946505442261696
207:79249,1,V,0,N,0.4696606695652008,False,0.4696606695652008,0.029667673632502556,0.12110968679189682,0.27831608057022095,0.10124590247869492
207:79958,1,V,0,N,0.3909665048122406,False,0.3909665048122406,0.01958288811147213,0.049840521067380905,0.46802863478660583,0.07158146798610687
207:80697,1,V,0,N,0.4409477114677429,False,0.4409477114677429,0.026674417778849602,0.06470157206058502,0.39709916710853577,0.07057715952396393
207:81410,1,V,0,N,0.4429551362991333,False,0.4429551362991333,0.021410077810287476,0.10927623510360718,0.20807765424251556,0.21828089654445648
207:82121,1,V,0,N,0.4450625479221344,False,0.4450625479221344,0.022352274507284164,0.050517939031124115,0.39871782064437866,0.08334942162036896
207:82844,1,V,0,N,0.5709265470504761,False,0.5709265470504761,0.031364794820547104,0.061471059918403625,0.26517993211746216,0.07105764746665955
207:83557,1,V,0,N,0.7373051643371582,False,0.7373051643371582,0.05131686106324196,0.07363130152225494,0.08984915912151337,0.04789752885699272
207:84300,1,V,4,R,0.11401522159576416,False,0.20323148369789124,0.18034103512763977,0.49845173954963684,0.003960525617003441,0.11401522159576416
207:85014,1,V,4,R,0.28633370995521545,False,0.3218492269515991,0.018049204722046852,0.04816560447216034,0.325602263212204,0.28633370995521545
207:85712,1,V,0,N,0.3893834352493286,False,0.3893834352493286,0.017201591283082962,0.06756538897752762,0.3453081250190735,0.18054145574569702
207:86215,4,R,0,N,0.4546421766281128,False,0.4546421766281128,0.010875839740037918,0.014755149371922016,0.32499420642852783,0.19473262131214142
207:86425,1,V,0,N,0.37313511967658997,False,0.37313511967658997,0.018752114847302437,0.039541564881801605,0.5049930214881897,0.06357819586992264
207:86656,4,R,3,L,0.5927107334136963,False,0.2460634410381317,0.019951634109020233,0.06607753783464432,0.5927107334136963,0.07519663870334625
207:87039,3,L,0,N,0.3948729932308197,False,0.3948729932308197,0.01818407140672207,0.008552438579499722,0.5332697033882141,0.04512081667780876
207:89131,4,R,0,N,0.7815814018249512,False,0.7815814018249512,0.12393193691968918,0.04362553358078003,0.0458257757127285,0.005035339388996363
207:95206,3,L,4,R,0.6696832776069641,False,0.1983087807893753,0.09456366300582886,0.03365851938724518,0.0037857533898204565,0.6696832776069641
207:95566,3,L,1,V,0.549555242061615,False,0.20985326170921326,0.549555242061615,0.23063719272613525,0.003784871893003583,0.006169461645185947
207:95920,3,L,4,R,0.4976332485675812,False,0.19588811695575714,0.23141099512577057,0.07333985716104507,0.0017277880106121302,0.4976332485675812
207:96163,1,V,2,A,0.637808620929718,False,0.09288351237773895,0.2623361349105835,0.637808620929718,0.0022095332387834787,0.004762217868119478
207:96905,3,L,4,R,0.6662052273750305,False,0.18152187764644623,0.08870025724172592,0.0573299340903759,0.00624273344874382,0.6662052273750305
207:101423,3,L,2,A,0.4020988941192627,False,0.2395572066307068,0.31269949674606323,0.4020988941192627,0.004919493570923805,0.04072489216923714
207:102147,3,L,1,V,0.6021564602851868,False,0.16624122858047485,0.6021564602851868,0.2231425940990448,0.003686182200908661,0.0047735292464494705
207:102782,3,L,4,R,0.4694131910800934,False,0.14996184408664703,0.2521291971206665,0.1258821338415146,0.0026136578526347876,0.4694131910800934
207:103088,3,L,1,V,0.8163439035415649,False,0.01981298439204693,0.8163439035415649,0.16178198158740997,0.000745253695640713,0.0013158525107428432
207:103386,3,L,0,N,0.46810778975486755,False,0.46810778975486755,0.2765114903450012,0.18150518834590912,0.002068809000775218,0.07180670648813248
207:103696,3,L,4,R,0.4155086874961853,False,0.38859471678733826,0.12202628701925278,0.054506927728652954,0.019363388419151306,0.4155086874961853
207:104006,3,L,1,V,0.6555869579315186,False,0.1574799120426178,0.6555869579315186,0.17006172239780426,0.0018644528463482857,0.015006921254098415
207:104306,3,L,1,V,0.5139132738113403,False,0.09422703087329865,0.5139132738113403,0.2588505744934082,0.00198369356803596,0.13102544844150543
207:104598,3,L,1,V,0.8903371095657349,False,0.02931242808699608,0.8903371095657349,0.0789676234126091,0.0007079116767272353,0.0006749198655597866
207:104886,3,L,1,V,0.5560164451599121,False,0.2957029938697815,0.5560164451599121,0.09399322420358658,0.0036465839948505163,0.0506407804787159
207:105175,3,L,1,V,0.8007674217224121,False,0.08167609572410583,0.8007674217224121,0.11577833443880081,0.0010098435450345278,0.000768328900448978
207:105447,3,L,1,V,0.5934150815010071,False,0.13404564559459686,0.5934150815010071,0.2565059959888458,0.012604523450136185,0.0034287383314222097
207:105734,3,L,0,N,0.6889294981956482,False,0.6889294981956482,0.1300182044506073,0.046615876257419586,0.05227810516953468,0.08215833455324173
207:106041,3,L,2,A,0.6725295186042786,False,0.27868688106536865,0.03755274415016174,0.6725295186042786,0.001478660269640386,0.009752187877893448
207:106339,3,L,0,N,0.6171977519989014,False,0.6171977519989014,0.31602296233177185,0.046952780336141586,0.017627527937293053,0.002198986243456602
207:106628,3,L,2,A,0.7517225742340088,False,0.18765512108802795,0.042843047529459,0.7517225742340088,0.0010650542099028826,0.01671421341598034
207:106919,3,L,0,N,0.6511998176574707,False,0.6511998176574707,0.17482341825962067,0.03853868693113327,0.009746238589286804,0.12569181621074677
207:107198,3,L,2,A,0.6255014538764954,False,0.15288440883159637,0.2180221825838089,0.6255014538764954,0.00024055334506556392,0.003351398278027773
207:107470,3,L,1,V,0.8131405115127563,False,0.052836932241916656,0.8131405115127563,0.08914563804864883,0.006563013885170221,0.03831391781568527
207:107747,3,L,0,N,0.500007152557373,False,0.500007152557373,0.08076173812150955,0.3827774226665497,0.0010873875580728054,0.035366300493478775
207:108033,3,L,0,N,0.4183267652988434,False,0.4183267652988434,0.3882213830947876,0.14120955765247345,0.015139803290367126,0.03710247203707695
207:108314,3,L,1,V,0.9072974920272827,False,0.02369583025574684,0.9072974920272827,0.06754866242408752,0.0008013487095013261,0.000656672811601311
207:108581,3,L,2,A,0.5598567128181458,False,0.08609798550605774,0.30223244428634644,0.5598567128181458,0.0020939777605235577,0.04971888288855553
207:108856,3,L,1,V,0.8352834582328796,False,0.02516549453139305,0.8352834582328796,0.13765183091163635,0.0003358983958605677,0.001563293975777924
207:109118,3,L,1,V,0.7736595869064331,False,0.03160349279642105,0.7736595869064331,0.19193558394908905,0.0004013420839328319,0.0024000208359211683
207:109387,3,L,2,A,0.5257184505462646,False,0.09921038895845413,0.37304723262786865,0.5257184505462646,0.0002041182160610333,0.0018198298057541251
207:109654,3,L,1,V,0.7651905417442322,False,0.02995026856660843,0.7651905417442322,0.1980029195547104,0.0009323902195319533,0.00592384859919548
207:109914,3,L,1,V,0.7051971554756165,False,0.03581999987363815,0.7051971554756165,0.25582918524742126,0.000669286004267633,0.0024843718856573105
207:110187,3,L,2,A,0.504650890827179,False,0.20518946647644043,0.24452203512191772,0.504650890827179,0.001640039961785078,0.043997589498758316
207:110470,3,L,2,A,0.5411388278007507,False,0.10097058862447739,0.3073587119579315,0.5411388278007507,0.001320187933743,0.04921164736151695
207:110747,3,L,1,V,0.808793842792511,False,0.026255669072270393,0.808793842792511,0.1629168689250946,0.0007513302261941135,0.0012822527205571532
207:111017,3,L,1,V,0.7028772234916687,False,0.045084867626428604,0.7028772234916687,0.24622227251529694,0.00102794892154634,0.004787686746567488
207:111284,3,L,2,A,0.5538822412490845,False,0.15123134851455688,0.27428945899009705,0.5538822412490845,0.0004947014385834336,0.020102251321077347
207:111541,3,L,1,V,0.7368789315223694,False,0.029851265251636505,0.7368789315223694,0.22806784510612488,0.0009107723599299788,0.004291171673685312
207:111805,3,L,1,V,0.6642138957977295,False,0.06165843456983566,0.6642138957977295,0.27158239483833313,0.0009452906670048833,0.001600000192411244
207:112063,3,L,1,V,0.41693398356437683,False,0.14251986145973206,0.41693398356437683,0.41664502024650574,0.00044015879393555224,0.023460999131202698
207:112345,3,L,2,A,0.6345071196556091,False,0.19982033967971802,0.136757493019104,0.6345071196556091,0.000457414542324841,0.028457609936594963
207:112624,3,L,2,A,0.4275745153427124,False,0.2328025996685028,0.3079879581928253,0.4275745153427124,0.0011919206008315086,0.03044302947819233
207:112896,3,L,1,V,0.758391261100769,False,0.06860826164484024,0.758391261100769,0.1283390372991562,0.00529599841684103,0.039365436881780624
207:113159,3,L,1,V,0.7601682543754578,False,0.027909167110919952,0.7601682543754578,0.20815712213516235,0.0006872394005768001,0.003078207839280367
207:113427,3,L,1,V,0.7794544696807861,False,0.024985311552882195,0.7794544696807861,0.19212651252746582,0.0009164944058284163,0.0025171979796141386
207:113695,3,L,1,V,0.7075319290161133,False,0.04239507392048836,0.7075319290161133,0.2354583889245987,0.0035945656709372997,0.011020026169717312
207:113961,3,L,1,V,0.7543692588806152,False,0.03438441455364227,0.7543692588806152,0.1978476643562317,0.005096550565212965,0.008302112109959126
207:114216,3,L,2,A,0.6117821335792542,False,0.1436334103345871,0.23590512573719025,0.6117821335792542,0.00044362444896250963,0.00823571253567934
207:114493,3,L,2,A,0.42122671008110046,False,0.2883760333061218,0.20176179707050323,0.42122671008110046,0.0008862884133122861,0.08774916082620621
207:114772,3,L,1,V,0.6296674609184265,False,0.1148681789636612,0.6296674609184265,0.19370034337043762,0.002470969455316663,0.05929306522011757
207:115053,3,L,2,A,0.4828703701496124,False,0.28305208683013916,0.21500363945960999,0.4828703701496124,0.00124493392650038,0.017828967422246933
207:115325,3,L,0,N,0.45932140946388245,False,0.45932140946388245,0.1582070291042328,0.08116145431995392,0.17471909523010254,0.12659099698066711
207:115593,3,L,4,R,0.10341031849384308,False,0.18907104432582855,0.28388258814811707,0.4204181134700775,0.0032179332338273525,0.10341031849384308
207:115852,3,L,2,A,0.5640244483947754,False,0.0934116393327713,0.3400139808654785,0.5640244483947754,0.0002582036249805242,0.0022917368914932013
207:116108,3,L,0,N,0.48887133598327637,False,0.48887133598327637,0.15718592703342438,0.31562143564224243,0.025957366451621056,0.01236394140869379
207:116372,3,L,1,V,0.4987035393714905,False,0.14829303324222565,0.4987035393714905,0.347839891910553,0.0007499821367673576,0.004413560964167118
207:116647,3,L,1,V,0.8836022615432739,False,0.0334748774766922,0.8836022615432739,0.08133841305971146,0.0008942759595811367,0.0006901835440658033
207:116923,3,L,1,V,0.5823752284049988,False,0.2510395050048828,0.5823752284049988,0.11187916249036789,0.041617728769779205,0.01308838464319706
207:117198,3,L,1,V,0.6265856027603149,False,0.10537847876548767,0.6265856027603149,0.1760179102420807,0.015774564817547798,0.07624344527721405
207:117462,3,L,1,V,0.7121450901031494,False,0.032921984791755676,0.7121450901031494,0.2501838505268097,0.0015262400265783072,0.003222821280360222
207:117716,3,L,1,V,0.5783571004867554,False,0.061791520565748215,0.5783571004867554,0.35307973623275757,0.0018467830959707499,0.00492482166737318
207:117972,3,L,1,V,0.5152354836463928,False,0.04652359336614609,0.5152354836463928,0.4329988360404968,0.001256756018847227,0.0039853500202298164
207:118210,3,L,1,V,0.5955457091331482,False,0.040465936064720154,0.5955457091331482,0.3591160178184509,0.0012548526283353567,0.003617452923208475
207:118446,3,L,1,V,0.6132393479347229,False,0.03595917671918869,0.6132393479347229,0.3464876115322113,0.0004419538890942931,0.0038719107396900654
207:118694,3,L,1,V,0.42451930046081543,False,0.06404545903205872,0.42451930046081543,0.5056621432304382,0.0009895908879116178,0.004783511161804199
207:118938,3,L,1,V,0.5476558804512024,False,0.047881003469228745,0.5476558804512024,0.3912712633609772,0.0010163668775931,0.012175469659268856
207:119204,3,L,1,V,0.7540768384933472,False,0.02681265026330948,0.7540768384933472,0.21649183332920074,0.0006731910398229957,0.0019454662688076496
207:119451,3,L,1,V,0.7074363231658936,False,0.04113607853651047,0.7074363231658936,0.24551226198673248,0.0025805316399782896,0.003334778593853116
207:119698,3,L,1,V,0.6343622207641602,False,0.043344393372535706,0.6343622207641602,0.31596487760543823,0.0010246410965919495,0.005303866695612669
